Início dos relatórios;Término dos relatórios;Nome da campanha;Veiculação da campanha;Orçamento do conjunto de anúncios;Tipo de orçamento do conjunto de anúncios;Configuração de atribuição;Resultados;Indicador de resultados;Alcance;Impressões;Custo por resultados;Valor gasto (BRL);Término;Frequência;Cliques no link únicos;CTR (todos);Ativações de apps;Custo por ativação de app (BRL);Ativações do app únicas;Custo por ativação do app única (BRL);Eventos personalizados;Sales Event(Only);ARR;ARR(One-time actv);Activation Sales;One-time Activation Sales;ROAS Transacional;IQ Transacional;ROAS Faturamento;IQ Faturamento
2022-07-25;2022-07-25;Traffic||Branding geral||Dinamic_per_city;recently_completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;32;actions:link_click;9694;13151;2,41625;77,32;2022-07-25;1,356612;32;0,364991;5276;0,014655;2286;0,033823;750;666,825;0,544254;0,235816;0,126388;0,291699;23338,875;301,84784;1166,94375;15,092392
2022-07-25;2022-07-25;Traffic||Branding geral||Dinamic_full_time;active;130;Diário;Clique de 7 dias ou visualização de 1 dia;119;actions:link_click;18647;34960;1,112017;132,33;Contínuo;1,874832;116;0,403318;3777;0,035036;1782;0,074259;447;397,4277;0,202553;0,095565;0,105223;0,223023;13909,9695;105,115767;695,498475;5,255788
2022-08-08;2022-08-08;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-08;2022-08-08;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;9;actions:link_click;5575;6028;1,728889;15,56;Contínuo;1,081256;9;0,149303;567;0,027443;363;0,042865;35;31,1185;0,101704;0,065112;0,054883;0,085726;1089,1475;69,996626;54,457375;3,499831
2022-08-07;2022-08-07;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-07;2022-08-07;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;67;actions:link_click;17033;25060;1,079552;72,33;Contínuo;1,471262;65;0,343176;4996;0,014478;1860;0,038887;530;471,223;0,293313;0,1092;0,09432;0,253346;16492,805;228,021637;824,64025;11,401082
2022-08-06;2022-08-06;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-06;2022-08-06;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;92;actions:link_click;11236;21923;0,761304;70,04;Contínuo;1,951139;87;0,478949;3325;0,021065;1318;0,053141;457;406,3187;0,295924;0,117302;0,122201;0,308284;14221,1545;203,043325;711,057725;10,152166
2022-08-05;2022-08-05;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-05;2022-08-05;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;84;actions:link_click;11176;19921;0,804286;67,56;Contínuo;1,78248;81;0,481904;2762;0,024461;1170;0,057744;365;324,5215;0,247137;0,104689;0,117495;0,277369;11358,2525;168,120967;567,912625;8,406048
2022-08-04;2022-08-04;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-04;2022-08-04;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;64;actions:link_click;11056;21124;1,028281;65,81;Contínuo;1,910637;63;0,35978;2119;0,031057;930;0,070763;251;223,1641;0,191661;0,084117;0,105316;0,239961;7810,7435;118,686271;390,537175;5,934314
2022-08-03;2022-08-03;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-03;2022-08-03;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;94;actions:link_click;11392;20845;0,693617;65,2;Contínuo;1,829793;85;0,527704;2722;0,023953;1210;0,053884;337;299,6267;0,23894;0,106215;0,110076;0,247625;10486,9345;160,842554;524,346725;8,042128
2022-08-02;2022-08-02;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-02;2022-08-02;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;136;actions:link_click;26392;48195;0,921471;125,32;Contínuo;1,826122;130;0,356883;6797;0,018438;2792;0,044885;780;693,498;0,25754;0,10579;0,10203;0,248388;24272,43;193,68361;1213,6215;9,684181
2022-08-01;2022-08-01;Traffic||Branding geral||Dinamic_per_city;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-07-25;0;;0;;;;;;;;;;;;;;
2022-08-01;2022-08-01;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;144;actions:link_click;30072;52557;0,926042;133,35;Contínuo;1,747706;133;0,340583;6791;0,019636;2842;0,046921;858;762,8478;0,225825;0,094507;0,112332;0,268419;26699,673;200,22252;1334,98365;10,011126
2022-08-15;2022-08-15;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;17;actions:link_click;2874;3924;0,77;13,09;Contínuo;1,365344;15;0,433231;369;0,035474;222;0,058964;38;33,7858;0,128392;0,077244;0,09156;0,152188;1182,503;90,336364;59,12515;4,516818
2022-08-14;2022-08-14;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;113;actions:link_click;11144;19304;0,654336;73,94;Contínuo;1,732233;104;0,626813;5828;0,012687;1888;0,039163;777;690,8307;0,522972;0,169419;0,118537;0,365906;24179,0745;327,009393;1208,953725;16,35047
2022-08-13;2022-08-13;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;102;actions:link_click;9268;16121;0,709412;72,36;Contínuo;1,739426;92;0,651324;3547;0,0204;1358;0,053284;526;467,6666;0,382715;0,146526;0,131848;0,344379;16368,331;226,206896;818,41655;11,310345
2022-08-12;2022-08-12;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;100;actions:link_click;7717;14753;0,6898;68,98;Contínuo;1,911753;88;0,725276;2085;0,033084;900;0,076644;291;258,7281;0,270183;0,116626;0,12409;0,287476;9055,4835;131,276943;452,774175;6,563847
2022-08-11;2022-08-11;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;92;actions:link_click;7874;14103;0,751196;69,11;Contínuo;1,791085;82;0,694888;2097;0,032957;914;0,075613;270;240,057;0,26632;0,116078;0,114476;0,262644;8401,995;121,574229;420,09975;6,078711
2022-08-10;2022-08-10;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;92;actions:link_click;11004;16439;0,750217;69,02;Contínuo;1,493911;84;0,626559;2711;0,025459;1132;0,060972;322;286,2902;0,246365;0,102872;0,105603;0,252907;10020,157;145,177586;501,00785;7,258879
2022-08-09;2022-08-09;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;79;actions:link_click;13600;19723;0,83481;65,95;Contínuo;1,450221;77;0,425899;2386;0,02764;1136;0,058055;284;252,5044;0,175441;0,083529;0,105827;0,222275;8837,654;134,005368;441,8827;6,700268
2022-08-08;2022-08-08;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;69;actions:link_click;14384;18339;1,046957;72,24;Contínuo;1,274958;60;0,398059;3612;0,02;1704;0,042394;421;374,3111;0,251112;0,118465;0,10363;0,219666;13100,8885;181,352277;655,044425;9,067614
2022-08-07;2022-08-07;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;67;actions:link_click;17032;25062;1,079701;72,34;Contínuo;1,471465;65;0,343149;4999;0,014471;1860;0,038892;530;471,223;0,293506;0,109206;0,094263;0,253346;16492,805;227,990116;824,64025;11,399506
2022-08-06;2022-08-06;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;92;actions:link_click;11236;21923;0,761304;70,04;Contínuo;1,951139;87;0,478949;3326;0,021058;1318;0,053141;457;406,3187;0,296013;0,117302;0,122164;0,308284;14221,1545;203,043325;711,057725;10,152166
2022-08-05;2022-08-05;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;84;actions:link_click;11176;19921;0,804286;67,56;Contínuo;1,78248;81;0,481904;2763;0,024452;1170;0,057744;365;324,5215;0,247226;0,104689;0,117453;0,277369;11358,2525;168,120967;567,912625;8,406048
2022-08-02;2022-08-02;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;136;actions:link_click;26392;48195;0,921471;125,32;Contínuo;1,826122;130;0,356883;6798;0,018435;2792;0,044885;780;693,498;0,257578;0,10579;0,102015;0,248388;24272,43;193,68361;1213,6215;9,684181
2022-08-21;2022-08-21;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;115;actions:link_click;34649;66478;2,951217;339,39;2022-08-31;1,918612;113;0,248202;14777;0,022967;4792;0,070824;2308;2052,0428;0,426477;0,138301;0,138867;0,428223;71821,498;211,61937;3591,0749;10,580969
2022-08-21;2022-08-21;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;86;actions:link_click;7416;12822;0,87;74,82;Contínuo;1,728964;80;0,717517;1978;0,037826;794;0,094232;261;232,0551;0,266721;0,107066;0,117318;0,292261;8121,9285;108,552907;406,096425;5,427645
2022-08-20;2022-08-20;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;109;actions:link_click;34024;62542;2,843119;309,9;2022-08-31;1,838173;104;0,259026;10913;0,028397;4098;0,075622;1670;1484,797;0,320744;0,120444;0,136058;0,362322;51967,895;167,692465;2598,39475;8,384623
2022-08-20;2022-08-20;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;90;actions:link_click;8482;13822;0,841778;75,76;Contínuo;1,629568;85;0,680075;1767;0,042875;708;0,107006;234;208,0494;0,208324;0,083471;0,117742;0,293855;7281,729;96,115747;364,08645;4,805787
2022-08-19;2022-08-19;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;139;actions:link_click;35881;68604;2,085683;289,91;2022-08-31;1,911987;136;0,291528;10012;0,028956;4062;0,071371;1538;1367,4358;0,279033;0,113208;0,13658;0,336641;47860,253;165,086589;2393,01265;8,254329
2022-08-19;2022-08-19;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;71;actions:link_click;9092;14048;0,934225;66,33;Contínuo;1,545095;60;0,526765;1571;0,042222;695;0,095439;197;175,1527;0,172789;0,076441;0,111491;0,252018;6130,3445;92,421898;306,517225;4,621095
2022-08-18;2022-08-18;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;133;actions:link_click;32287;69412;2,256767;300,15;2022-08-31;2,149844;127;0,275169;8737;0,034354;3726;0,080556;1243;1105,1513;0,270604;0,115402;0,126491;0,296605;38680,2955;128,869883;1934,014775;6,443494
2022-08-18;2022-08-18;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;114;actions:link_click;6050;12326;0,59386;67,7;Contínuo;2,037355;90;0,924874;1341;0,050485;587;0,115332;173;153,8143;0,221653;0,097025;0,114701;0,262035;5383,5005;79,519948;269,175025;3,975997
2022-08-17;2022-08-17;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;129;actions:link_click;30098;60690;2,024264;261,13;2022-08-31;2,016413;119;0,278464;5751;0,045406;2460;0,10615;790;702,389;0,191076;0,081733;0,122133;0,285524;24583,615;94,143205;1229,18075;4,70716
2022-08-17;2022-08-17;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;115;actions:link_click;5644;11817;0,59313;68,21;Contínuo;2,093728;92;0,947787;1075;0,063451;495;0,137798;146;129,8086;0,190468;0,087704;0,120752;0,26224;4543,301;66,60755;227,16505;3,330378
2022-08-16;2022-08-16;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;109;actions:link_click;29213;57779;2,04;222,36;2022-08-31;1,977852;107;0,247495;5434;0,04092;2388;0,093116;695;617,9245;0,186013;0,081744;0,113714;0,258762;21627,3575;97,262806;1081,367875;4,86314
2022-08-16;2022-08-16;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;102;actions:link_click;7314;13884;0,667255;68,06;Contínuo;1,898277;79;0,734659;1317;0,051678;570;0,119404;144;128,0304;0,180066;0,077933;0,097214;0,224615;4481,064;65,839906;224,0532;3,291995
2022-08-15;2022-08-15;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;115;actions:link_click;33369;59623;1,947391;223,95;2022-08-31;1,786778;112;0,298543;5075;0,044128;2134;0,104944;677;601,9207;0,152087;0,063952;0,118605;0,282062;21067,2245;94,071107;1053,361225;4,703555
2022-08-15;2022-08-15;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;105;actions:link_click;10582;17737;0,666667;70;Contínuo;1,676148;93;0,631448;2240;0,03125;976;0,071721;271;240,9461;0,21168;0,092232;0,107565;0,246871;8433,1135;120,47305;421,655675;6,023653
2022-08-28;2022-08-28;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;147;actions:link_click;31440;66446;2,336122;343,41;2022-08-31;2,113422;136;0,291966;11486;0,029898;3988;0,086111;1717;1526,5847;0,365331;0,126845;0,132908;0,382795;53430,4645;155,587969;2671,523225;7,779398
2022-08-28;2022-08-28;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;119;actions:link_click;4914;10598;0,620504;73,84;Contínuo;2,156695;102;1,160596;1149;0,064265;448;0,164821;155;137,8105;0,233822;0,091168;0,11994;0,307613;4823,3675;65,321878;241,168375;3,266094
2022-08-27;2022-08-27;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;140;actions:link_click;25704;55817;2,330643;326,29;2022-08-31;2,17153;133;0,318899;7260;0,044944;2822;0,115624;1158;1029,5778;0,282446;0,109788;0,141815;0,36484;36035,223;110,43925;1801,76115;5,521963
2022-08-27;2022-08-27;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;97;actions:link_click;4779;10163;0,745876;72,35;Contínuo;2,126596;90;0,974122;999;0,072422;440;0,164432;144;128,0304;0,20904;0,092069;0,128159;0,290978;4481,064;61,935923;224,0532;3,096796
2022-08-26;2022-08-26;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;106;actions:link_click;26192;53965;2,955943;313,33;2022-08-31;2,060362;101;0,274252;5791;0,054106;2398;0,130663;869;772,6279;0,221098;0,091555;0,133419;0,322197;27041,9765;86,305098;1352,098825;4,315255
2022-08-26;2022-08-26;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;89;actions:link_click;4915;10380;0,755393;67,23;Contínuo;2,111902;76;0,847784;790;0,085101;363;0,185207;105;93,3555;0,160732;0,073856;0,118172;0,257178;3267,4425;48,600959;163,372125;2,430048
2022-08-25;2022-08-25;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;125;actions:link_click;26424;55103;2,45592;306,99;2022-08-31;2,085339;120;0,306698;5693;0,053924;2466;0,124489;797;708,6127;0,215448;0,093324;0,124471;0,287353;24801,4445;80,789096;1240,072225;4,039455
2022-08-25;2022-08-25;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;93;actions:link_click;5080;10626;0,734731;68,33;Contínuo;2,091732;82;0,884623;708;0,096511;328;0,208323;106;94,2446;0,13937;0,064567;0,133114;0,287331;3298,561;48,273979;164,92805;2,413699
2022-08-24;2022-08-24;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;98;actions:link_click;27320;55689;3,117347;305,5;2022-08-31;2,038397;96;0,258579;5746;0,053167;2526;0,120942;833;740,6203;0,210322;0,09246;0,128893;0,293199;25921,7105;84,850116;1296,085525;4,242506
2022-08-24;2022-08-24;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;93;actions:link_click;5558;10998;0,727419;67,65;Contínuo;1,978769;86;0,891071;819;0,082601;359;0,18844;98;87,1318;0,147355;0,064592;0,106388;0,242707;3049,613;45,079276;152,48065;2,253964
2022-08-23;2022-08-23;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;105;actions:link_click;31168;61178;3,121429;327,75;2022-08-31;1,962847;105;0,25009;6837;0,047938;2884;0,113644;864;768,1824;0,21936;0,092531;0,112357;0,26636;26886,384;82,033208;1344,3192;4,10166
2022-08-23;2022-08-23;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;94;actions:link_click;6604;11526;0,74266;69,81;Contínuo;1,745306;87;0,858928;1132;0,06167;503;0,138787;111;98,6901;0,171411;0,076166;0,087182;0,196203;3454,1535;49,479351;172,707675;2,473968
2022-08-22;2022-08-22;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;104;actions:link_click;33369;63081;3,096058;321,99;2022-08-31;1,890407;102;0,221937;7389;0,043577;3012;0,106902;1046;929,9986;0,221433;0,090263;0,125863;0,308764;32549,951;101,089944;1627,49755;5,054497
2022-08-22;2022-08-22;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;65;actions:link_click;7406;12593;1,072308;69,7;Contínuo;1,700378;63;0,595569;1198;0,05818;541;0,128835;120;106,692;0,161761;0,073049;0,089058;0,197213;3734,22;53,57561;186,711;2,67878
2022-09-04;2022-09-04;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-10-31;0;;0;348;0;120;0;52;46,2332;;;0,132854;0,385277;1618,162;;80,9081;
2022-09-04;2022-09-04;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;71;actions:link_click;13600;24621;1,054648;74,88;Contínuo;1,810368;68;0,324926;3584;0,020893;1480;0,050595;506;449,8846;0,263529;0,108824;0,125526;0,303976;15745,961;210,282599;787,29805;10,51413
2022-09-03;2022-09-03;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-10-31;0;;0;365;0;122;0;61;54,2351;;;0,148589;0,44455;1898,2285;;94,911425;
2022-09-03;2022-09-03;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;63;actions:link_click;12288;22727;1,172381;73,86;Contínuo;1,849528;59;0,312404;2697;0,027386;1103;0,066963;375;333,4125;0,219482;0,089762;0,123623;0,302278;11669,4375;157,994009;583,471875;7,8997
2022-09-02;2022-09-02;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-10-31;0;;0;377;0;136;0;56;49,7896;;;0,132068;0,3661;1742,636;;87,1318;
2022-09-02;2022-09-02;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;68;actions:link_click;11492;21529;1,014412;68,98;Contínuo;1,87339;64;0,390171;2171;0,031773;937;0,073618;248;220,4968;0,188914;0,081535;0,101565;0,235322;7717,388;111,878631;385,8694;5,593932
2022-09-01;2022-09-01;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-10-31;0;;0;1194;0;628;0;168;149,3688;;;0,1251;0,237848;5227,908;;261,3954;
2022-09-01;2022-09-01;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;57;actions:link_click;13372;22960;1,187018;67,66;Contínuo;1,717021;56;0,309233;1870;0,036182;831;0,08142;236;209,8276;0,139844;0,062145;0,112207;0,2525;7343,966;108,542211;367,1983;5,427111
2022-08-31;2022-08-31;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;80;actions:link_click;36608;61212;15,0785;1206,28;2022-10-31;1,672094;79;0,241783;10712;0,11261;4460;0,270466;1612;1433,2292;0,292614;0,121831;0,133797;0,321352;50163,022;41,584891;2508,1511;2,079245
2022-08-31;2022-08-31;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;59;actions:link_click;10392;18438;1,165254;68,75;Contínuo;1,774249;58;0,423039;1976;0,034793;862;0,079756;231;205,3821;0,190146;0,082948;0,103938;0,238262;7188,3735;104,55816;359,418675;5,227908
2022-08-30;2022-08-30;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;168;actions:link_click;31744;71730;1,967381;330,52;2022-10-31;2,25964;164;0,31507;8138;0,040614;3350;0,098663;1145;1018,0195;0,256363;0,105532;0,125095;0,303886;35630,6825;107,801896;1781,534125;5,390095
2022-08-30;2022-08-30;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;73;actions:link_click;10443;20048;0,938904;68,54;Contínuo;1,919755;70;0,423982;2214;0,030958;980;0,069939;239;212,4949;0,212008;0,093843;0,095978;0,216832;7437,3215;108,510673;371,866075;5,425534
2022-08-29;2022-08-29;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;126;actions:link_click;31040;63701;2,26;284,76;2022-10-31;2,052223;123;0,271581;7703;0,036967;3366;0,084599;1093;971,7863;0,248164;0,108441;0,126157;0,288707;34012,5205;119,442761;1700,626025;5,972138
2022-08-29;2022-08-29;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;86;actions:link_click;10808;18955;0,795;68,37;Contínuo;1,753793;81;0,495911;1575;0,04341;689;0,099231;184;163,5944;0,145725;0,063749;0,103869;0,237437;5725,804;83,747316;286,2902;4,187366
2022-09-11;2022-09-11;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
2022-09-11;2022-09-11;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;14;0;5;0;3;2,6673;;;0,190521;0,53346;93,3555;;4,667775;
2022-09-11;2022-09-11;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;36;actions:link_click;14424;24374;2,745278;98,83;2022-10-31;1,689823;36;0,250267;4855;0,020356;1742;0,056734;739;657,0449;0,336592;0,120771;0,135334;0,377178;22996,5715;232,688167;1149,828575;11,634408
2022-09-11;2022-09-11;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;56;actions:link_click;12384;21157;1,331786;74,58;Contínuo;1,708414;54;0,373399;2817;0,026475;1216;0,061332;371;329,8561;0,227471;0,098191;0,117095;0,271263;11544,9635;154,799725;577,248175;7,739986
2022-09-10;2022-09-10;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;5;0;3;0;1;0,8891;;;0,17782;0,296367;31,1185;;1,555925;
2022-09-10;2022-09-10;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;21;0;8;0;4;3,5564;;;0,169352;0,44455;124,474;;6,2237;
2022-09-10;2022-09-10;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;47;actions:link_click;13508;22101;2,151702;101,13;2022-10-31;1,636142;46;0,321252;3629;0,027867;1570;0,064414;515;457,8865;0,268656;0,116227;0,126174;0,291647;16026,0275;158,469569;801,301375;7,923478
2022-09-10;2022-09-10;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;66;actions:link_click;11772;19218;1,157121;76,37;Contínuo;1,632518;64;0,457904;2680;0,028496;1148;0,066524;346;307,6286;0,227659;0,09752;0,114787;0,267969;10767,001;140,984693;538,35005;7,049235
2022-09-09;2022-09-09;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;19;0;3;0;1;0,8891;;;0,046795;0,296367;31,1185;;1,555925;
2022-09-09;2022-09-09;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;58;0;12;0;7;6,2237;;;0,107305;0,518642;217,8295;;10,891475;
2022-09-09;2022-09-09;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;41;actions:link_click;13340;19554;1,907317;78,2;2022-10-31;1,465817;40;0,311957;2786;0,028069;1176;0,066497;402;357,4182;0,208846;0,088156;0,128291;0,303927;12509,637;159,969783;625,48185;7,998489
